Apt_id,displayAddress,bathrooms,bedrooms,addedOn,type,price,verified,priceDuration,sizeMin,furnishing
178,"La Rosa 5, Villanova, Dubai Land, Dubai",5,4,2024-07-02T12:26:20Z,Residential for Sale,3400000,TRUE,sell,2324 sqft,NO
179,"Burj Royale, Downtown Dubai, Dubai",2,2,2024-07-17T05:12:16Z,Residential for Sale,4500000,TRUE,sell,1057 sqft,YES
180,"Murjan 2, Murjan, Jumeirah Beach Residence, Dubai",1,studio,2024-08-13T12:29:29Z,Residential for Sale,1250000,TRUE,sell,714 sqft,NO
181,"Sienna Lakes, Fire, Jumeirah Golf Estates, Dubai",4,4,2024-08-19T11:29:01Z,Residential for Sale,10600000,TRUE,sell,7400 sqft,NO
182,"Damac Bay 2, Dubai Harbour, Dubai",1,1,2024-07-26T08:51:32Z,Residential for Sale,3960000,TRUE,sell,828 sqft,NO
183,"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai",4,3,2024-08-12T15:31:10Z,Residential for Sale,6300000,TRUE,sell,1704 sqft,YES
184,"Venice, Damac Lagoons, Dubai",7,6,2024-05-08T10:56:42Z,Residential for Sale,8900000,TRUE,sell,4843 sqft,NO
185,"Entertainment Foyer, Islamic Clusters, Jumeirah Islands, Dubai",6,5,2024-07-01T10:47:57Z,Residential for Sale,29999900,TRUE,sell,6147 sqft,NO
186,"Sky Gardens, DIFC, Dubai",2,2,2024-01-26T08:05:28Z,Residential for Sale,2850000,TRUE,sell,1662 sqft,NO
187,"Sky Gardens, DIFC, Dubai",2,1,2024-03-12T06:45:27Z,Residential for Sale,1900000,TRUE,sell,1140 sqft,NO
188,"Eden, The Valley, Dubai",3,3,2024-07-22T14:04:58Z,Residential for Sale,2600000,TRUE,sell,1872 sqft,YES
189,"Park Tower B, Park Towers, DIFC, Dubai",2,2,2024-04-26T06:45:44Z,Residential for Sale,3000000,TRUE,sell,2056 sqft,YES
190,"Verdana, Dubai Investment Park (DIP), Dubai",6,4,2024-08-12T16:42:19Z,Residential for Sale,1300000,FALSE,sell,3550 sqft,NO
191,"Lake Terrace, JLT Cluster D, Jumeirah Lake Towers, Dubai",3,2,2024-08-12T11:37:50Z,Residential for Sale,1999999,TRUE,sell,1667 sqft,NO
192,"Golf Promenade 2B, Golf Promenade, DAMAC Hills, Dubai",3,2,2024-07-24T14:11:42Z,Residential for Sale,1799990,TRUE,sell,1526 sqft,YES
193,"Marbella, Damac Lagoons, Dubai",5,5,2024-07-06T11:51:44Z,Residential for Sale,3000000,TRUE,sell,3470 sqft,NO
194,"Parkside 2, EMAAR South, Dubai South (Dubai World Central), Dubai",4,3,2024-08-08T10:49:25Z,Residential for Sale,2250000,TRUE,sell,1944 sqft,NO
195,"Zahra Apartments 2B, Zahra Apartments, Town Square, Dubai",2,2,2024-08-09T10:49:39Z,Residential for Sale,1000000,TRUE,sell,929 sqft,NO
196,"Emerald Hills, Dubai Hills Estate, Dubai",6,5,2024-08-16T06:51:55Z,Residential for Sale,40000000,TRUE,sell,8618 sqft,NO
197,"Bloom Living, Zayed City (Khalifa City C), Khalifa City, Abu Dhabi",4,3,2024-08-14T09:23:05Z,Residential for Sale,3650000,FALSE,sell,2745 sqft,NO
198,"Sobha Hartland Waves Opulence, Nad Al Sheba 1, Nad Al Sheba, Dubai",4,3,2024-06-26T08:09:13Z,Residential for Sale,3450000,TRUE,sell,1748 sqft,NO
199,"Al Yasmeen 1, Al Yasmeen, Ajman",6,4,2024-08-17T09:09:31Z,Residential for Sale,1250000,FALSE,sell,3100 sqft,NO
200,"Wilton Terraces 1, Mohammed Bin Rashid City, Dubai",2,1,2024-03-04T08:50:03Z,Residential for Sale,1550000,TRUE,sell,800 sqft,NO
201,"Radiant Bay, City Of Lights, Al Reem Island, Abu Dhabi",1,1,2024-07-04T05:25:59Z,Residential for Sale,699000,TRUE,sell,543 sqft,NO
202,"Parkside 2, EMAAR South, Dubai South (Dubai World Central), Dubai",4,3,2024-05-30T12:43:12Z,Residential for Sale,2200000,TRUE,sell,1992 sqft,NO
203,"Port de La Mer, La Mer, Jumeirah, Dubai",2,2,2024-07-26T10:43:51Z,Residential for Sale,3200000,TRUE,sell,1211 sqft,NO
204,"Gulf Tower, Emirates City, Ajman",2,2,2024-08-19T07:08:30Z,Residential for Sale,527276,FALSE,sell,1222 sqft,PARTLY
205,"Gateway Residences, Mina Al Arab, Ras Al Khaimah",3,2,2024-08-14T18:51:35Z,Residential for Sale,1950000,FALSE,sell,1255 sqft,YES
206,"Sobha Hartland Waves Opulence, Nad Al Sheba 1, Nad Al Sheba, Dubai",2,1,2024-06-26T08:29:07Z,Residential for Sale,1700000,TRUE,sell,804 sqft,NO
207,"Sobha Hartland Waves Opulence, Nad Al Sheba 1, Nad Al Sheba, Dubai",3,2,2024-06-26T08:09:13Z,Residential for Sale,2900000,TRUE,sell,1502 sqft,NO
208,"Collective Tower 2, Collective, Dubai Hills Estate, Dubai",1,1,2024-08-06T08:49:04Z,Residential for Sale,1400000,TRUE,sell,484 sqft,NO
209,"Erin, Central Park at City Walk, City Walk, Dubai",1,1,2024-08-08T07:42:31Z,Residential for Sale,2150000,TRUE,sell,779 sqft,NO
210,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",7,5,2024-07-19T12:26:07Z,Residential for Sale,8785000,TRUE,sell,5789 sqft,NO
211,"Celestia A, Celestia, Dubai South (Dubai World Central), Dubai",1,studio,2024-07-04T06:26:15Z,Residential for Sale,455000,TRUE,sell,535 sqft,YES
212,"Aurum Villas, Zinnia, Damac Hills 2, Dubai",5,3,2024-03-25T09:39:26Z,Residential for Sale,1900000,TRUE,sell,1881 sqft,NO
213,"Mira 5, Mira, Reem, Dubai",3,3,2024-08-06T18:51:15Z,Residential for Sale,2900000,TRUE,sell,2385 sqft,NO
214,"Palace Residences, Dubai Creek Harbour (The Lagoons), Dubai",2,2,2024-05-21T10:25:47Z,Residential for Sale,3250000,TRUE,sell,1098 sqft,NO
215,"Aeternitas Tower, Dubai Marina, Dubai",3,2,2024-05-02T09:46:19Z,Residential for Sale,3255000,FALSE,sell,1596 sqft,NO
216,"Frond P, Signature Villas, Palm Jebel Ali, Dubai",6,5,2024-07-30T05:47:31Z,Residential for Sale,24000000,TRUE,sell,8434 sqft,NO
217,"Mira Oasis 1, Mira Oasis, Reem, Dubai",5,4,2024-08-02T09:48:59Z,Residential for Sale,3000000,TRUE,sell,2551 sqft,NO
218,"Savannah 1, Savannah, Arabian Ranches, Dubai",2,3,2024-08-12T10:29:08Z,Residential for Sale,7795000,TRUE,sell,3324 sqft,NO
219,"The East Crest by Meteora, Jumeirah Village Circle, Dubai",2,1,2024-06-05T09:41:36Z,Residential for Sale,950000,TRUE,sell,614 sqft,PARTLY
220,"La Residenza, Jumeirah Village Circle, Dubai",2,1,2024-04-29T12:38:59Z,Residential for Sale,1100000,TRUE,sell,811 sqft,PARTLY
221,"Binghatti Hills, Dubai Science Park, Dubai",1,studio,2024-07-31T08:59:10Z,Residential for Sale,796516,FALSE,sell,463 sqft,NO
222,"Al Yasmeen, Al Zahia, Muwaileh Commercial, Sharjah",5,4,2024-08-14T12:46:55Z,Residential for Sale,2517200,FALSE,sell,2107 sqft,NO
223,"Address Hillcrest, Dubai Hills Estate, Dubai",6,5,2024-07-16T15:03:10Z,Residential for Sale,27500000,TRUE,sell,7033 sqft,NO
224,"The Source II, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",2,2,2024-07-18T10:05:59Z,Residential for Sale,3900000,TRUE,sell,1392 sqft,NO
225,"AZIZI Riviera 37, Meydan One, Meydan, Dubai",1,studio,2024-05-14T10:24:59Z,Residential for Sale,849666,TRUE,sell,370 sqft,NO
226,"Samana California, Discovery Gardens, Dubai",2,1,2024-08-07T11:12:45Z,Residential for Sale,1190000,TRUE,sell,828 sqft,PARTLY
227,"Farhad Azizi Residence, Al Jaddaf, Dubai",2,1,2024-05-31T14:05:10Z,Residential for Sale,1300000,TRUE,sell,1071 sqft,YES
228,"Sobha Verde, Jumeirah Lake Towers, Dubai",2,1,2024-07-15T05:05:27Z,Residential for Sale,2275000,TRUE,sell,1036 sqft,NO
229,"AZIZI Riviera 12, Meydan One, Meydan, Dubai",1,1,2024-05-31T13:25:13Z,Residential for Sale,1300000,TRUE,sell,587 sqft,YES
230,"The Waterside Villas by Ellington, The Sanctuary, Nad Al Sheba, Dubai",7,6,2024-08-03T12:45:16Z,Residential for Sale,40526828,FALSE,sell,14605 sqft,NO
231,"Binghatti Hills, Dubai Science Park, Dubai",2,1,2024-08-19T10:19:09Z,Residential for Sale,1250000,FALSE,sell,950 sqft,NO
232,"Nice, Damac Lagoons, Dubai",3,4,2024-08-06T07:49:09Z,Residential for Sale,2150000,TRUE,sell,2275 sqft,PARTLY
233,"Naseem, Mudon, Dubai",5,4,2024-07-25T12:56:34Z,Residential for Sale,4800000,TRUE,sell,3330 sqft,NO
234,"Nikki Beach Resort and Spa Dubai, Pearl Jumeirah, Jumeirah, Dubai",5,4,2024-08-06T09:22:57Z,Residential for Sale,21000000,TRUE,sell,4466 sqft,NO
235,"Harmony, Tilal Al Ghaf, Dubai",5,5,2024-08-09T08:23:21Z,Residential for Sale,14500000,TRUE,sell,6814 sqft,NO
236,"Legacy, Jumeirah Park, Dubai",6,5,2024-07-12T09:09:06Z,Residential for Sale,11700000,TRUE,sell,5436 sqft,NO
237,"Building 19, City Walk, Dubai",3,2,2024-07-24T10:41:51Z,Residential for Sale,3550000,TRUE,sell,1663 sqft,NO
238,"The Residences 1, The Residences, Downtown Dubai, Dubai",2,2,2024-04-22T06:47:07Z,Residential for Sale,3550000,TRUE,sell,1453 sqft,NO
239,"Opera Grand, Burj Khalifa Area, Downtown Dubai, Dubai",4,3,2024-08-16T09:29:08Z,Residential for Sale,7650000,TRUE,sell,2039 sqft,NO
240,"Icon Tower 2, JLT Cluster L, Jumeirah Lake Towers, Dubai",2,1,2024-07-31T12:48:05Z,Residential for Sale,990000,TRUE,sell,692 sqft,YES
241,"Burj Vista 1, Burj Vista, Downtown Dubai, Dubai",3,2,2024-08-16T06:25:33Z,Residential for Sale,3700000,TRUE,sell,1467 sqft,YES
242,"Executive Residences 1, Executive Residences, Dubai Hills Estate, Dubai",3,3,2024-08-06T06:30:01Z,Residential for Sale,5200000,TRUE,sell,2810 sqft,NO
243,"Sendian, Masaar, Tilal City, Sharjah",6,3,2024-08-05T15:04:26Z,Residential for Sale,2380000,FALSE,sell,2300 sqft,PARTLY
244,"Celia Residence, Dubai Studio City, Dubai",1,studio,2024-07-26T07:46:24Z,Residential for Sale,665000,TRUE,sell,409 sqft,NO
245,"La Rosa 3, Villanova, Dubai Land, Dubai",4,4,2024-08-05T05:04:31Z,Residential for Sale,3300000,TRUE,sell,2900 sqft,NO
246,"Lago Vista A, Lago Vista, Dubai Production City (IMPZ), Dubai",1,studio,2024-07-18T11:22:09Z,Residential for Sale,460000,TRUE,sell,496 sqft,YES
247,"Al Amira Village, Al Yasmeen, Ajman",2,2,2024-08-09T10:59:36Z,Residential for Sale,714000,FALSE,sell,1410 sqft,NO
248,"Sulafa Tower, Dubai Marina, Dubai",2,1,2024-06-24T14:07:22Z,Residential for Sale,1400000,TRUE,sell,917 sqft,NO
249,"Ruba, Arabian Ranches 3, Dubai",4,3,2024-08-01T10:24:32Z,Residential for Sale,2800000,TRUE,sell,2044 sqft,NO
250,"Mira Oasis 3, Mira Oasis, Reem, Dubai",6,4,2024-06-10T09:58:45Z,Residential for Sale,4000000,TRUE,sell,4680 sqft,NO
251,"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai",1,1,2024-08-07T11:15:02Z,Residential for Sale,3000000,TRUE,sell,730 sqft,YES
252,"Al Andalus Tower A, Al Andalus, Jumeirah Golf Estates, Dubai",5,4,2024-07-01T12:25:16Z,Residential for Sale,4500000,TRUE,sell,3310 sqft,NO
253,"Golf Place 2, Golf Place, Dubai Hills Estate, Dubai",4,5,2024-07-10T09:09:44Z,Residential for Sale,22000000,TRUE,sell,7594 sqft,NO
254,"Binghatti Apex, Jumeirah Village Circle, Dubai",1,studio,2024-08-15T08:11:40Z,Residential for Sale,639600,FALSE,sell,428 sqft,NO
255,"Golf Vita A, Golf Vita, DAMAC Hills, Dubai",1,1,2024-07-17T05:50:31Z,Residential for Sale,608888,TRUE,sell,441 sqft,YES
256,"Aura, Tilal Al Ghaf, Dubai",5,4,2024-08-13T07:46:26Z,Residential for Sale,5200000,TRUE,sell,3410 sqft,NO
257,"Park Horizon, Dubai Hills Estate, Dubai",2,2,2024-08-14T07:08:04Z,Residential for Sale,2200000,TRUE,sell,1033 sqft,NO
258,"Al Reem 2, Al Reem, Arabian Ranches, Dubai",4,3,2024-08-08T14:51:17Z,Residential for Sale,6000000,TRUE,sell,2850 sqft,NO
259,"Meadows 3, Meadows, Dubai",6,5,2024-08-16T11:28:35Z,Residential for Sale,12250000,TRUE,sell,4100 sqft,NO
260,"Picadilly Green, DAMAC Hills, Dubai",6,4,2024-08-09T13:46:51Z,Residential for Sale,6000000,TRUE,sell,4180 sqft,YES
261,"Nad Al Sheba Gardens - Phase 4, Nad Al Sheba 1, Nad Al Sheba, Dubai",3,3,2024-08-15T13:26:00Z,Residential for Sale,5250000,TRUE,sell,3380 sqft,NO
262,"Jumeirah Park Homes, Jumeirah Park, Dubai",7,6,2024-08-12T10:44:27Z,Residential for Sale,16000000,TRUE,sell,6800 sqft,NO
263,"Lucky 1 Residence, Jumeirah Village Circle, Dubai",2,1,2024-08-12T12:47:32Z,Residential for Sale,1350000,TRUE,sell,863 sqft,NO
264,"Casa, Arabian Ranches 2, Dubai",4,3,2024-08-12T07:11:57Z,Residential for Sale,4900000,TRUE,sell,3248 sqft,NO
265,"Six Senses Residences, Palm Jumeirah, Dubai",3,2,2024-08-19T12:03:07Z,Residential for Sale,16000000,TRUE,sell,2287 sqft,NO
266,"Saba Tower 3, JLT Cluster Q, Jumeirah Lake Towers, Dubai",3,2,2024-07-03T09:12:37Z,Residential for Sale,2100000,TRUE,sell,1406 sqft,YES
267,"Bliss, Arabian Ranches 3, Dubai",4,3,2024-06-28T10:22:39Z,Residential for Sale,2700000,TRUE,sell,2179 sqft,NO
268,"District 10, Jumeirah Village Circle, Dubai",6,4,2024-08-02T07:47:53Z,Residential for Sale,3700000,TRUE,sell,3724 sqft,NO
269,"Marina Vista, EMAAR Beachfront, Dubai Harbour, Dubai",1,1,2024-06-07T10:44:26Z,Residential for Sale,2960000,TRUE,sell,860 sqft,NO
270,"Golfville, Dubai Hills Estate, Dubai",1,1,2024-06-14T13:46:02Z,Residential for Sale,1200000,TRUE,sell,500 sqft,NO
271,"La Vie, Jumeirah Beach Residence, Dubai",5,4,2024-07-16T11:01:16Z,Residential for Sale,14200000,TRUE,sell,3046 sqft,NO
272,"Orla Infinity, Palm Jumeirah, Dubai",5,4,2024-07-02T06:44:11Z,Residential for Sale,73500000,TRUE,sell,7855 sqft,NO
273,"Umm Al Quwain Marina Villas, Umm Al Quwain Marina, Umm Al Quwain",4,4,2024-08-09T07:57:38Z,Residential for Sale,432000,FALSE,sell,3014 sqft,NO
274,"Nice, Damac Lagoons, Dubai",5,4,2024-03-04T13:50:42Z,Residential for Sale,2050000,FALSE,sell,1550 sqft,NO
275,"Kaya, Masaar, Tilal City, Sharjah",5,4,2024-08-16T08:15:00Z,Residential for Sale,2350000,FALSE,sell,2565 sqft,NO
276,"Myrtle, Central Park at City Walk, City Walk, Dubai",3,2,2024-05-07T14:02:13Z,Residential for Sale,3900000,TRUE,sell,1095 sqft,NO
277,"Darb 4, Al Mamsha, Muwaileh, Sharjah",2,1,2024-07-04T10:48:30Z,Residential for Sale,709000,FALSE,sell,760 sqft,YES
278,"Ixora, Al Barari, Dubai",5,4,2024-05-22T12:50:25Z,Residential for Sale,7800000,TRUE,sell,4791 sqft,NO
279,"La Perla Homes 10, Jumeirah Village Circle, Dubai",6,4,2024-07-02T13:05:02Z,Residential for Sale,4800000,TRUE,sell,4365 sqft,YES
280,"AVA at Palm Jumeirah By Omniyat, Palm Jumeirah, Dubai",6,4,2024-05-06T13:02:13Z,Residential for Sale,65000000,TRUE,sell,7320 sqft,NO
281,"Armani Residence, Burj Khalifa Area, Downtown Dubai, Dubai",2,1,2024-08-01T12:06:17Z,Residential for Sale,3000000,TRUE,sell,986 sqft,YES
282,"Areej Apartments, Aljada, Sharjah",1,studio,2024-08-03T18:26:26Z,Residential for Sale,410000,FALSE,sell,413 sqft,PARTLY
283,"Nad Al Sheba Gardens, Nad Al Sheba 1, Nad Al Sheba, Dubai",7,5,2024-07-30T12:09:37Z,Residential for Sale,19500000,TRUE,sell,10013 sqft,NO
284,"Frond K, Signature Villas, Palm Jebel Ali, Dubai",7,6,2024-08-14T14:09:40Z,Residential for Sale,20578800,FALSE,sell,7377 sqft,NO
285,"La Vie, Jumeirah Beach Residence, Dubai",1,1,2024-08-14T12:48:28Z,Residential for Sale,3200000,TRUE,sell,915 sqft,NO
286,"29 Burj Boulevard Tower 1, 29 Burj Boulevard, Downtown Dubai, Dubai",2,1,2024-08-08T08:11:42Z,Residential for Sale,2100000,TRUE,sell,836 sqft,NO
287,"Meadows 2, Meadows, Dubai",3,4,2024-07-17T09:45:08Z,Residential for Sale,11500000,TRUE,sell,4099 sqft,NO
288,"Signature Villas Frond O, Signature Villas, Palm Jumeirah, Dubai",7+,6,2024-08-01T11:42:28Z,Residential for Sale,53000000,TRUE,sell,13398 sqft,NO
289,"Saheel, Arabian Ranches, Dubai",4,3,2024-07-09T13:46:07Z,Residential for Sale,7700000,TRUE,sell,3324 sqft,YES
290,"Murooj Al Furjan, Al Furjan, Dubai",5,5,2024-07-31T05:50:14Z,Residential for Sale,8000000,TRUE,sell,3908 sqft,NO
291,"Erin, Central Park at City Walk, City Walk, Dubai",3,3,2024-08-07T05:54:49Z,Residential for Sale,5950000,TRUE,sell,1650 sqft,NO
292,"Bonnington Tower, JLT Cluster J, Jumeirah Lake Towers, Dubai",3,3,2024-06-10T09:27:28Z,Residential for Sale,2650000,TRUE,sell,1549 sqft,NO
293,"Jash Hamad, Shoreline Apartments, Palm Jumeirah, Dubai",4,3,2024-08-01T10:49:18Z,Residential for Sale,4300000,TRUE,sell,2270 sqft,NO
294,"Orchid B, Orchid, DAMAC Hills, Dubai",1,1,2024-05-31T06:30:49Z,Residential for Sale,1195000,TRUE,sell,886 sqft,NO
295,"Springs 4, The Springs, Dubai",3,3,2024-06-04T11:05:00Z,Residential for Sale,4895000,TRUE,sell,2455 sqft,NO
296,"Ixora, Al Barari, Dubai",5,4,2024-08-15T07:42:41Z,Residential for Sale,7650000,TRUE,sell,4791 sqft,NO
297,"Vista by Prestige One, Dubai Sports City, Dubai",2,1,2024-07-19T09:32:45Z,Residential for Sale,1120000,TRUE,sell,933 sqft,NO
298,"Ras al Khaimah Gateway, Ras Al Khaimah",3,2,2024-08-08T12:32:47Z,Residential for Sale,1550000,FALSE,sell,1376 sqft,NO
299,"Siniyah Island, Umm Al Quwain Marina, Umm Al Quwain",2,1,2024-08-06T09:38:32Z,Residential for Sale,1106863,FALSE,sell,514 sqft,NO
300,"Aurora Tower, Marina Promenade, Dubai Marina, Dubai",3,2,2024-07-09T11:49:07Z,Residential for Sale,3600000,TRUE,sell,1497 sqft,NO
301,"Saheel, Arabian Ranches, Dubai",5,5,2024-07-11T07:31:24Z,Residential for Sale,15500000,TRUE,sell,5750 sqft,NO
302,"Hajar Stone Villas, Victoria, Damac Hills 2, Dubai",3,3,2024-08-01T13:52:35Z,Residential for Sale,1350000,TRUE,sell,1208 sqft,NO
303,"Olive Point, Earth, Jumeirah Golf Estates, Dubai",7,6,2024-08-08T08:47:00Z,Residential for Sale,18500000,TRUE,sell,7100 sqft,NO
304,"Yas Park Gate, Yas Island, Abu Dhabi",5,4,2024-08-13T07:38:12Z,Residential for Sale,3490000,TRUE,sell,2505 sqft,NO
305,"Redwood Park, Fire, Jumeirah Golf Estates, Dubai",5,3,2024-07-17T11:05:49Z,Residential for Sale,5995000,TRUE,sell,2875 sqft,NO
306,"Springs 4, The Springs, Dubai",3,3,2024-07-29T05:09:27Z,Residential for Sale,4500000,TRUE,sell,2456 sqft,NO
307,"Parkside 2, EMAAR South, Dubai South (Dubai World Central), Dubai",4,3,2024-06-24T09:24:16Z,Residential for Sale,2100000,TRUE,sell,1989 sqft,NO
308,"Golf Place 2, Golf Place, Dubai Hills Estate, Dubai",4,5,2024-07-19T13:03:27Z,Residential for Sale,22500000,FALSE,sell,6962 sqft,NO
309,"Anya 2, Arabian Ranches 3, Dubai",3,3,2024-08-09T10:21:57Z,Residential for Sale,3000000,TRUE,sell,1898 sqft,NO
310,"Reem Hills, Najmat Abu Dhabi, Al Reem Island, Abu Dhabi",5,4,2024-07-24T07:26:56Z,Residential for Sale,4464100,TRUE,sell,3887 sqft,NO
311,"Royal Breeze 4, Royal Breeze, Al Hamra Village, Ras Al Khaimah",3,3,2024-08-06T05:29:28Z,Residential for Sale,2200000,FALSE,sell,2400 sqft,NO
312,"Al Fattan Marine Tower, Al Fattan Marine Towers, Jumeirah Beach Residence, Dubai",3,3,2024-07-12T09:39:16Z,Residential for Sale,4300000,TRUE,sell,2172 sqft,YES
313,"Haya On The Park, Town Square, Dubai",1,1,2024-08-07T11:24:32Z,Residential for Sale,850888,FALSE,sell,737 sqft,NO
314,"Binghatti Hills, Dubai Science Park, Dubai",2,2,2024-07-29T08:27:29Z,Residential for Sale,2239057,FALSE,sell,1461 sqft,NO
315,"Binghatti Hills, Dubai Science Park, Dubai",1,studio,2024-07-29T07:53:10Z,Residential for Sale,793185,FALSE,sell,469 sqft,NO
316,"Souks Residential, Al Mamsha, Muwaileh, Sharjah",3,2,2024-08-14T11:54:09Z,Residential for Sale,1000000,FALSE,sell,1000 sqft,NO
317,"Areej Apartments, Aljada, Sharjah",2,1,2024-08-14T11:48:13Z,Residential for Sale,760000,FALSE,sell,700 sqft,NO
318,"Marina Mansions, Dubai Marina, Dubai",4,3,2024-06-13T10:07:47Z,Residential for Sale,3800000,TRUE,sell,2565 sqft,NO
319,"Harmony, Tilal Al Ghaf, Dubai",5,5,2024-07-09T13:22:56Z,Residential for Sale,13000000,TRUE,sell,5677 sqft,NO
320,"The Court Tower, Business Bay, Dubai",1,studio,2024-07-03T11:27:31Z,Residential for Sale,725000,TRUE,sell,361 sqft,YES
321,"Gardenia Bay, Yas Island, Abu Dhabi",1,studio,2024-08-12T12:16:11Z,Residential for Sale,900000,FALSE,sell,485 sqft,NO
322,"Palma, Arabian Ranches 2, Dubai",4,3,2024-08-01T11:45:14Z,Residential for Sale,5150000,TRUE,sell,3168 sqft,NO
323,"Hacienda, The Villa, Dubai",6,5,2024-07-23T13:53:32Z,Residential for Sale,7900000,TRUE,sell,4900 sqft,NO
324,"Springs 11, The Springs, Dubai",3,2,2024-07-22T09:47:25Z,Residential for Sale,3100000,TRUE,sell,1690 sqft,NO
325,"Springs 6, The Springs, Dubai",4,3,2024-08-02T09:07:55Z,Residential for Sale,6200000,TRUE,sell,2744 sqft,NO
326,"Ixora, Al Barari, Dubai",4,4,2024-07-31T12:41:05Z,Residential for Sale,6500000,TRUE,sell,1940 sqft,NO
327,"The Townhouses at Al Hamra Village, Al Hamra Village, Ras Al Khaimah",3,3,2024-08-14T12:49:34Z,Residential for Sale,2300000,FALSE,sell,2700 sqft,YES
328,"Noya 2, Noya, Yas Island, Abu Dhabi",3,2,2024-07-11T13:18:36Z,Residential for Sale,2200000,TRUE,sell,1334 sqft,NO
329,"Canvas, DAMAC Hills, Dubai",4,4,2024-08-04T17:29:50Z,Residential for Sale,9385200,FALSE,sell,11376 sqft,NO
330,"Noya Luma, Noya, Yas Island, Abu Dhabi",6,5,2024-08-07T13:23:04Z,Residential for Sale,4700000,FALSE,sell,3444 sqft,NO
331,"Springs 7, The Springs, Dubai",4,4,2024-08-16T07:47:50Z,Residential for Sale,5700000,TRUE,sell,2258 sqft,NO
332,"Legacy, Jumeirah Park, Dubai",5,4,2024-06-21T12:55:46Z,Residential for Sale,9300000,TRUE,sell,4336 sqft,NO
333,"Saadiyat Lagoons, Saadiyat Island, Abu Dhabi",5,4,2024-08-04T08:31:58Z,Residential for Sale,7200000,FALSE,sell,5001 sqft,NO
334,"One at Palm Jumeirah, Palm Jumeirah, Dubai",5,4,2024-07-17T13:23:41Z,Residential for Sale,50000000,TRUE,sell,5775 sqft,NO
335,"Wind Tower 1, JLT Cluster B, Jumeirah Lake Towers, Dubai",1,studio,2024-07-29T16:39:46Z,Residential for Sale,610000,FALSE,sell,448 sqft,PARTLY
336,"Al Zaheya Gardens, Al Zahya, Ajman",4,4,2024-07-29T21:02:50Z,Residential for Sale,360000,FALSE,sell,2200 sqft,NO
337,"Mediterranean Villas, Jumeirah Village Triangle, Dubai",7,5,2024-06-09T16:05:02Z,Residential for Sale,8199950,TRUE,sell,4700 sqft,NO
338,"Al Yasmeen 1, Al Yasmeen, Ajman",7,5,2024-03-19T09:41:11Z,Residential for Sale,1450000,FALSE,sell,3014 sqft,NO
339,"Verdana 2, Dubai Investment Park (DIP), Dubai",6,4,2024-08-16T12:09:11Z,Residential for Sale,1317000,FALSE,sell,3250 sqft,NO
340,"La Rosa 5, Villanova, Dubai Land, Dubai",4,3,2024-07-29T07:48:56Z,Residential for Sale,2950000,TRUE,sell,1978 sqft,NO
341,"Savannah 1, Savannah, Arabian Ranches, Dubai",3,3,2024-07-22T13:22:54Z,Residential for Sale,7500000,TRUE,sell,3552 sqft,NO
342,"Louvre Abu Dhabi Residences, Saadiyat Cultural District, Saadiyat Island, Abu Dhabi",1,studio,2024-08-16T21:43:05Z,Residential for Sale,1700000,FALSE,sell,479 sqft,NO
343,"Golf Promenade 4B, Golf Promenade, DAMAC Hills, Dubai",4,3,2024-07-17T11:23:51Z,Residential for Sale,2895600,TRUE,sell,2413 sqft,NO
344,"Entertainment Foyer, Islamic Clusters, Jumeirah Islands, Dubai",5,4,2024-07-22T12:05:21Z,Residential for Sale,22000000,TRUE,sell,5400 sqft,NO
345,"La Rosa 6, Villanova, Dubai Land, Dubai",5,4,2024-07-24T09:27:09Z,Residential for Sale,3999900,TRUE,sell,2523 sqft,NO
346,"Verdana 4, Dubai Investment Park (DIP), Dubai",3,2,2024-08-10T15:32:56Z,Residential for Sale,912550,FALSE,sell,1654 sqft,NO
